Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Paul Smyth,1997-09-10,EFLChampionship,Queens Park Rangers,Right,Northern Ireland,Att Mid / Wingers,2770,0.03,0.13,0.16,0.03,0.0,0.0,0.19,0.0,0.09,0.09,0.11,0.2,3.9,2.66,6.5,1.43,0.45,31.8,0.02,0.07,20.4,0.0,0.07,-0.06,-0.06,16.64,27.16,61.2,268.93,108.39,8.58,10.46,82.0,5.98,9.91,60.3,1.43,3.64,39.3,0.11,1.17,1.66,1.04,0.52,22.84,4.26,0.16,0.0,0.07,3.7,3.96,0.1,0.03,0.07,0.0,0.07,1.72,3.35,1.82,0.36,0.45,0.23,0.42,0.07,0.36,0.23,0.03,0.03,0.03,0.03,0.0,1.43,0.97,0.32,0.81,0.29,0.68,1.53,44.7,0.84,0.97,0.1,0.39,1.82,0.81,0.0,38.66,0.75,5.1,14.2,20.01,2.47,38.66,3.18,1.27,39.8,1.72,54.1,21.67,167.65,94.61,2.01,1.14,2.11,1.72,23.88,0.0,1.33,2.27,0.19,0.03,0.0,0.0,3.9,0.52,1.01,34.0,1538,28.0,69.31048817975415,69.31048817975415,1,Direct Dribbling Threats
Koki Saito,2001-08-10,EFLChampionship,Queens Park Rangers,Right,Japan,Att Mid / Wingers,2295,0.12,0.08,0.2,0.12,0.0,0.0,0.0,0.04,0.13,0.13,0.16,0.3,2.98,2.2,4.82,1.49,0.39,26.3,0.08,0.3,15.9,0.0,0.09,-0.02,-0.02,20.47,25.53,80.2,292.86,69.33,11.45,13.45,85.1,7.29,8.63,84.5,0.82,1.57,52.5,0.12,1.53,0.82,0.9,0.24,24.51,0.98,0.12,0.0,0.08,1.02,0.63,0.2,0.12,0.08,0.0,0.04,0.71,3.29,2.31,0.08,0.31,0.24,0.31,0.04,0.27,0.08,0.0,0.08,0.04,0.04,0.04,2.82,1.61,1.57,1.02,0.24,1.53,2.78,54.9,1.25,0.82,0.04,0.59,3.41,0.82,0.0,39.25,0.98,9.18,15.18,15.73,3.69,39.25,3.88,1.57,40.4,2.12,54.5,23.57,155.73,76.9,1.18,1.41,2.2,1.49,24.75,0.0,1.22,2.24,0.31,0.0,0.04,0.0,5.02,0.67,1.53,30.4,1538,24.0,69.39025520860835,69.39025520860835,2,Secondary Attackers
Nicolas Madsen,2000-03-17,EFLChampionship,Queens Park Rangers,Right,Denmark,Att Mid / Wingers,1753,0.15,0.15,0.31,0.1,0.05,0.05,0.1,0.0,0.14,0.1,0.14,0.25,0.67,4.31,2.88,1.03,0.31,30.0,0.1,0.33,18.6,0.1,0.1,0.01,0.0,26.44,35.73,74.0,434.7,138.88,14.07,17.2,81.8,8.42,11.04,76.3,2.62,5.13,51.0,0.13,1.8,2.57,0.98,0.1,31.73,3.9,1.64,0.1,0.51,3.18,0.21,1.49,0.62,0.62,0.1,0.1,0.56,3.34,2.41,0.67,0.05,0.1,0.1,0.0,0.31,0.26,0.05,0.0,0.0,0.0,0.0,0.87,0.56,0.51,0.21,0.15,0.1,0.62,16.7,0.51,1.28,0.31,0.82,1.69,1.28,0.0,43.74,1.54,8.01,19.71,16.43,1.59,43.69,0.87,0.21,23.5,0.56,64.7,21.56,82.2,32.91,0.87,0.21,0.87,0.72,26.34,0.0,0.82,0.72,0.0,0.0,0.0,0.0,3.13,1.33,0.92,59.1,1538,25.0,70.6822897049592,70.6822897049592,2,Secondary Attackers
Ilias Chair,1997-10-30,EFLChampionship,Queens Park Rangers,Right,Morocco,Att Mid / Wingers,1698,0.11,0.32,0.42,0.11,0.0,0.0,0.11,0.0,0.15,0.15,0.24,0.39,2.81,4.35,4.35,2.33,0.95,40.9,0.05,0.11,22.0,0.11,0.07,-0.05,-0.05,32.76,44.68,73.3,570.11,165.11,16.38,18.76,87.3,11.77,15.48,76.0,3.66,8.06,45.4,0.24,2.33,3.13,1.7,0.58,38.06,6.47,1.7,0.11,0.27,6.1,1.06,2.54,1.22,0.95,0.11,0.16,0.95,4.13,2.28,1.17,0.32,0.32,0.05,0.0,0.48,0.32,0.05,0.0,0.11,0.0,0.0,0.69,0.48,0.42,0.05,0.21,0.32,1.22,26.1,0.9,1.06,0.05,0.27,0.95,0.27,0.0,53.37,0.53,7.53,23.9,22.69,2.07,53.37,1.91,0.9,47.2,0.9,47.2,33.87,233.48,110.19,2.86,0.74,1.64,1.59,37.16,0.0,0.42,0.48,0.16,0.0,0.0,0.0,4.4,0.37,0.48,43.8,1538,28.0,73.11882566585955,73.11882566585955,0,Hybrid Orchestrators
Lucas Andersen,1994-09-13,EFLChampionship,Queens Park Rangers,Right,Denmark,Att Mid / Wingers,1165,0.15,0.0,0.15,0.15,0.0,0.0,0.08,0.0,0.14,0.14,0.14,0.29,1.31,2.94,6.18,1.47,0.62,42.1,0.11,0.25,18.8,0.08,0.09,0.02,0.02,26.88,37.85,71.0,447.14,142.38,13.98,16.15,86.6,8.03,11.74,68.4,3.4,7.18,47.3,0.16,1.85,1.08,0.85,0.15,30.05,7.57,2.01,0.0,0.46,5.72,1.55,3.32,2.01,0.93,0.15,0.23,0.54,2.86,1.78,0.85,0.0,0.15,0.0,0.08,0.23,0.15,0.08,0.0,0.0,0.0,0.0,2.01,1.08,0.54,1.16,0.31,0.62,2.16,28.6,1.55,0.93,0.15,0.7,2.7,0.93,0.0,48.44,0.77,7.65,17.46,23.87,2.63,48.44,1.85,0.62,33.3,1.16,62.5,26.96,139.13,50.37,1.39,0.46,2.09,2.32,29.82,0.0,0.85,1.0,0.23,0.0,0.0,0.0,3.86,0.39,0.54,41.7,1538,31.0,68.61972693032016,68.61972693032016,2,Secondary Attackers
Josh Murphy,1995-02-24,EFLChampionship,Portsmouth,Right,England,Att Mid / Wingers,3426,0.18,0.37,0.55,0.18,0.0,0.0,0.16,0.0,0.13,0.13,0.28,0.41,4.28,2.13,6.38,2.78,0.81,29.2,0.07,0.23,22.8,0.13,0.05,0.05,0.05,12.22,24.27,50.3,241.89,82.3,5.07,7.57,67.0,5.15,8.88,58.0,1.81,5.18,35.0,0.25,1.37,1.16,1.55,0.92,21.28,2.65,0.79,0.08,0.47,7.25,0.68,1.16,0.87,0.05,0.0,0.34,1.55,3.26,1.76,0.34,0.32,0.42,0.26,0.16,0.63,0.32,0.08,0.11,0.08,0.0,0.05,1.02,0.58,0.53,0.32,0.18,0.74,2.02,36.4,1.29,1.63,0.13,0.68,1.71,0.81,0.03,37.8,0.66,4.62,10.93,23.33,3.07,37.8,3.57,1.47,41.2,1.73,48.5,22.38,202.07,101.22,2.68,1.31,2.26,1.5,22.7,0.0,0.68,1.79,0.18,0.0,0.0,0.0,4.28,0.47,1.71,21.7,1479,30.0,73.34945144967018,73.34945144967018,1,Direct Dribbling Threats
Callum Lang,1998-09-08,EFLChampionship,Portsmouth,Right,England,Att Mid / Wingers,2438,0.37,0.07,0.44,0.3,0.07,0.07,0.33,0.0,0.36,0.3,0.08,0.38,2.07,2.18,5.09,2.44,0.78,31.8,0.12,0.38,18.5,0.15,0.12,0.01,0.0,8.01,13.29,60.3,136.03,41.53,3.88,5.32,72.9,3.14,4.58,68.5,0.78,1.62,47.7,0.07,0.81,0.96,0.78,0.33,12.96,0.18,0.04,0.04,0.04,2.1,0.11,0.04,0.0,0.0,0.0,0.15,1.0,2.29,1.0,0.0,0.18,0.48,0.52,0.11,0.33,0.07,0.0,0.04,0.04,0.15,0.04,1.11,0.7,0.41,0.41,0.3,0.37,0.96,38.5,0.59,1.18,0.07,0.41,1.51,0.89,0.0,28.68,1.11,3.51,9.56,16.28,3.43,28.61,3.65,1.0,27.3,2.1,57.6,16.8,117.32,45.81,1.11,0.48,3.43,1.99,16.98,0.0,1.74,1.96,0.33,0.11,0.0,0.0,3.62,1.07,1.51,41.4,1479,27.0,69.88717770754394,69.88717770754394,2,Secondary Attackers
Matt Ritchie,1989-09-10,EFLChampionship,Portsmouth,Left,Scotland,Att Mid / Wingers,2190,0.21,0.04,0.25,0.21,0.0,0.0,0.29,0.0,0.19,0.19,0.14,0.33,0.9,2.79,5.38,1.68,0.7,41.5,0.12,0.29,18.2,0.21,0.11,0.02,0.02,22.73,35.96,63.2,385.36,130.23,11.26,13.44,83.8,7.97,11.14,71.6,2.63,8.18,32.2,0.18,1.81,1.81,1.44,0.49,29.47,6.29,2.59,0.0,0.25,6.9,1.23,2.47,2.18,0.04,0.0,0.21,1.44,3.53,1.68,1.15,0.04,0.21,0.37,0.08,0.08,0.04,0.04,0.0,0.0,0.0,0.0,1.44,0.58,0.25,0.58,0.62,0.53,0.99,54.2,0.45,0.99,0.12,0.29,1.73,1.32,0.0,44.59,1.19,5.14,16.93,23.14,2.05,44.59,1.03,0.29,28.0,0.66,64.0,23.14,93.16,28.44,0.7,0.12,1.03,0.74,26.18,0.0,1.56,1.27,0.37,0.04,0.0,0.0,4.11,1.03,1.36,43.1,1479,36.0,68.43513903629196,68.43513903629196,2,Secondary Attackers
Przemysław Płacheta,1998-03-23,EFLChampionship,Oxford United,Left,Poland,Att Mid / Wingers,2073,0.13,0.13,0.26,0.13,0.0,0.0,0.17,0.0,0.16,0.16,0.13,0.29,2.47,1.61,6.51,2.13,0.56,26.5,0.06,0.23,21.1,0.0,0.08,-0.03,-0.03,17.67,25.27,69.9,251.55,60.82,11.24,13.42,83.8,5.12,7.51,68.2,0.78,2.08,37.5,0.1,0.91,0.87,0.74,0.35,24.66,0.52,0.13,0.0,0.09,2.65,0.26,0.13,0.04,0.0,0.0,0.09,0.96,1.95,1.69,0.04,0.13,0.04,0.04,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.43,0.82,0.61,0.69,0.13,0.69,1.82,38.1,1.13,0.43,0.0,0.56,2.0,0.82,0.0,38.42,0.96,5.86,16.41,16.8,2.87,38.42,3.43,1.17,34.2,2.08,60.8,23.1,162.85,65.64,1.48,1.13,3.08,1.56,25.66,0.0,1.09,1.0,0.09,0.0,0.0,0.0,4.3,0.61,1.3,31.8,1461,27.0,68.79165464979673,68.79165464979673,2,Secondary Attackers
Siriki Dembélé,1996-09-07,EFLChampionship,Oxford United,Right,Côte d'Ivoire,Att Mid / Wingers,1371,0.13,0.07,0.2,0.13,0.0,0.0,0.13,0.0,0.16,0.16,0.14,0.31,2.76,2.17,4.46,1.77,0.53,29.6,0.07,0.25,18.6,0.07,0.09,-0.03,-0.03,15.36,22.32,68.8,219.65,50.35,9.19,11.42,80.5,4.2,5.97,70.3,1.05,2.3,45.7,0.11,1.05,1.44,0.85,0.13,19.89,2.1,0.53,0.2,0.13,2.43,0.26,0.98,0.46,0.53,0.0,0.33,0.98,2.95,1.9,0.26,0.13,0.07,0.59,0.0,0.2,0.13,0.0,0.0,0.0,0.07,0.0,1.9,1.12,0.59,0.85,0.46,0.59,1.18,50.0,0.59,1.25,0.0,0.59,2.49,0.46,0.0,37.94,0.46,5.05,16.54,17.4,3.81,37.94,4.73,1.51,31.9,2.49,52.8,22.06,161.09,68.93,1.58,1.25,3.54,2.82,22.39,0.0,1.18,2.95,0.26,0.0,0.0,0.0,5.19,0.53,1.31,28.6,1461,29.0,69.64296353364149,69.64296353364149,1,Direct Dribbling Threats
Matt Phillips,1991-03-13,EFLChampionship,Oxford United,Right,Scotland,Att Mid / Wingers,955,0.0,0.19,0.19,0.0,0.0,0.0,0.19,0.0,0.09,0.09,0.12,0.22,2.36,1.51,4.34,0.66,0.19,28.6,0.0,0.0,14.1,0.0,0.14,-0.09,-0.09,16.49,26.95,61.2,272.92,93.49,8.58,11.78,72.8,5.65,8.58,65.9,1.7,3.86,43.9,0.06,1.04,1.13,0.57,0.38,24.79,1.88,0.38,0.0,0.09,3.2,0.66,0.66,0.19,0.47,0.0,0.28,1.23,1.51,0.94,0.38,0.0,0.09,0.09,0.0,0.28,0.19,0.09,0.0,0.0,0.0,0.0,1.13,0.57,0.28,0.75,0.09,0.75,1.7,44.4,0.94,1.13,0.09,0.47,1.6,2.17,0.0,40.24,1.79,7.82,17.91,14.98,1.6,40.24,2.64,0.57,21.4,1.7,64.3,21.58,127.88,56.54,0.94,0.28,3.58,0.94,25.26,0.0,1.51,1.04,0.09,0.0,0.0,0.0,3.96,2.92,3.86,43.1,1461,34.0,66.9116173392373,66.9116173392373,2,Secondary Attackers
Bae Junho,2003-08-21,EFLChampionship,Stoke City,Right,Korea Republic,Att Mid / Wingers,3260,0.08,0.14,0.22,0.08,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.28,2.32,3.2,6.05,1.1,0.36,32.5,0.08,0.23,15.7,0.03,0.12,-0.06,-0.06,24.27,31.78,76.4,344.21,83.46,14.11,15.98,88.3,7.7,9.55,80.6,1.08,3.15,34.2,0.12,1.3,2.21,0.8,0.14,28.88,2.71,0.66,0.19,0.06,2.71,0.19,1.79,1.19,0.39,0.0,0.19,0.99,2.98,1.93,0.39,0.25,0.14,0.22,0.06,0.28,0.11,0.08,0.0,0.0,0.08,0.0,2.43,1.38,1.05,0.99,0.39,0.83,1.71,48.4,0.88,1.44,0.08,0.91,3.34,0.52,0.03,43.73,0.94,7.18,19.63,17.97,2.48,43.73,2.95,1.33,44.9,1.49,50.5,24.63,158.38,70.54,1.41,0.61,2.46,1.66,27.14,0.0,0.97,1.6,0.08,0.03,0.0,0.0,5.41,0.55,1.27,30.3,1476,22.0,71.78812222060887,72.88496760379704,2,Secondary Attackers
Million Manhoef,2002-01-03,EFLChampionship,Stoke City,Left,Netherlands,Att Mid / Wingers,2422,0.19,0.19,0.37,0.19,0.0,0.0,0.04,0.0,0.29,0.29,0.24,0.53,3.05,2.9,6.17,2.71,0.97,35.6,0.07,0.19,18.1,0.15,0.11,-0.1,-0.1,16.91,25.57,66.1,290.62,92.38,8.18,9.29,88.0,6.47,8.96,72.2,1.93,5.43,35.6,0.18,1.93,1.45,1.26,0.26,20.47,4.76,1.37,0.52,0.22,4.94,0.26,2.6,2.04,0.26,0.0,0.33,0.89,3.94,2.16,0.63,0.33,0.48,0.15,0.19,0.41,0.15,0.07,0.04,0.11,0.04,0.0,0.74,0.48,0.26,0.3,0.19,0.26,0.93,28.0,0.67,0.48,0.04,0.15,0.89,0.48,0.0,38.91,0.56,3.94,14.57,21.63,4.12,38.91,4.91,1.93,39.4,2.82,57.6,23.74,187.62,90.78,1.71,1.97,2.97,1.49,24.12,0.0,1.04,1.0,0.37,0.04,0.0,0.0,4.31,0.15,1.15,11.4,1476,23.0,72.1852992088807,72.1852992088807,1,Direct Dribbling Threats
Kayden Jackson,1994-02-22,EFLChampionship,Derby County,Right,England,Att Mid / Wingers,2575,0.1,0.07,0.17,0.1,0.0,0.0,0.21,0.0,0.18,0.18,0.06,0.24,1.36,1.05,5.73,1.47,0.63,42.9,0.07,0.17,14.8,0.0,0.12,-0.07,-0.07,12.44,20.8,59.8,189.44,42.47,7.06,9.4,75.1,4.09,6.15,66.5,0.87,2.24,39.1,0.04,0.66,0.59,0.56,0.35,19.99,0.7,0.04,0.0,0.04,2.73,0.38,0.14,0.0,0.0,0.0,0.1,1.4,1.47,0.98,0.07,0.04,0.14,0.17,0.07,0.17,0.1,0.0,0.04,0.0,0.0,0.04,1.43,0.77,0.73,0.52,0.17,0.77,1.43,53.7,0.66,1.05,0.07,0.45,1.89,1.82,0.0,31.88,1.61,6.68,11.15,14.47,3.36,31.88,1.71,0.59,34.7,0.98,57.1,15.55,83.64,33.06,0.63,0.35,1.82,0.73,18.24,0.0,1.15,1.19,0.45,0.0,0.0,0.0,3.81,1.89,2.97,38.8,1468,31.0,68.2251599658511,68.2251599658511,2,Secondary Attackers
Nathaniel Mendez-Laing,1992-04-15,EFLChampionship,Milton Keynes Dons,Right,Guatemala,Att Mid / Wingers,2098,0.13,0.17,0.3,0.09,0.04,0.04,0.17,0.0,0.14,0.1,0.15,0.25,3.17,3.3,6.56,1.67,0.47,28.2,0.05,0.18,20.2,0.0,0.06,-0.01,-0.02,24.15,36.59,66.0,409.16,131.7,11.5,14.2,81.0,8.75,12.1,72.3,2.96,6.52,45.4,0.2,1.93,1.5,1.59,0.94,31.53,4.98,0.77,0.04,0.04,6.65,0.64,3.3,1.67,1.07,0.09,0.09,2.02,4.08,2.14,1.24,0.21,0.26,0.17,0.04,0.43,0.17,0.17,0.04,0.0,0.04,0.0,1.8,1.46,0.64,0.69,0.47,0.56,1.46,38.2,0.9,1.16,0.04,1.03,2.83,1.2,0.04,47.62,1.03,5.79,20.46,21.96,2.62,47.57,2.36,0.9,38.2,1.07,45.5,23.34,160.05,76.57,1.67,0.99,1.89,0.64,29.08,0.0,0.69,0.69,0.34,0.0,0.0,0.0,4.08,0.73,1.37,34.7,1498,33.0,68.53428534792191,68.53428534792191,0,Hybrid Orchestrators
Sam Greenwood,2002-01-26,EFLChampionship,Preston North End,Right,England,Att Mid / Wingers,2427,0.19,0.11,0.3,0.11,0.07,0.07,0.33,0.07,0.23,0.17,0.23,0.4,2.3,2.3,5.64,2.56,0.96,37.7,0.04,0.12,23.1,0.45,0.07,-0.04,-0.06,18.5,29.07,63.6,366.42,107.87,7.79,9.53,81.7,6.93,9.72,71.4,3.23,7.27,44.4,0.2,1.71,1.74,1.11,0.52,24.07,4.78,1.71,0.19,0.19,5.01,0.15,1.78,0.96,0.52,0.0,0.22,1.34,3.49,1.89,0.85,0.22,0.26,0.22,0.04,0.15,0.11,0.0,0.0,0.0,0.04,0.0,1.71,1.0,0.22,0.96,0.52,0.63,1.59,39.5,0.96,1.11,0.07,0.3,2.0,0.67,0.0,41.12,0.59,4.15,18.91,18.73,2.82,41.05,2.08,0.85,41.1,1.19,57.1,22.92,127.05,55.18,1.37,0.74,2.34,2.08,26.29,0.04,2.19,1.85,0.3,0.0,0.0,0.0,3.82,0.48,2.23,17.8,1469,23.0,71.98491319793835,71.98491319793835,2,Secondary Attackers
Mads Frøkjær-Jensen,1999-07-29,EFLChampionship,Preston North End,Right,Denmark,Att Mid / Wingers,2362,0.08,0.19,0.27,0.08,0.0,0.0,0.3,0.0,0.06,0.06,0.15,0.21,1.98,4.76,5.22,0.84,0.11,13.6,0.09,0.67,20.1,0.0,0.07,0.02,0.02,29.57,40.66,72.7,476.29,148.15,14.9,17.91,83.2,10.9,14.02,77.7,2.51,5.37,46.8,0.16,1.6,3.16,1.45,0.23,37.61,2.86,0.19,0.38,0.11,2.02,1.49,0.19,0.15,0.04,0.0,0.19,1.33,2.93,2.67,0.08,0.0,0.08,0.08,0.04,0.27,0.27,0.0,0.0,0.0,0.0,0.0,1.68,0.57,0.76,0.72,0.19,0.5,1.56,31.7,1.07,1.41,0.11,0.46,2.13,0.57,0.04,50.3,0.72,5.98,25.07,20.12,1.83,50.3,2.29,1.07,46.7,1.22,53.3,26.48,145.71,69.12,1.64,0.27,1.52,0.69,32.88,0.0,2.13,0.57,0.11,0.0,0.04,0.0,4.57,0.65,1.45,30.9,1469,26.0,71.17321575219815,71.17321575219815,0,Hybrid Orchestrators
Duane Holmes,1994-11-06,EFLChampionship,Houston Dynamo,Right,United States,Att Mid / Wingers,835,0.11,0.11,0.22,0.11,0.0,0.0,0.43,0.0,0.03,0.03,0.2,0.25,3.34,5.28,4.96,0.65,0.22,33.3,0.17,0.5,20.1,0.11,0.05,0.08,0.08,26.95,37.83,71.2,448.38,157.8,14.01,16.38,85.5,9.49,12.29,77.2,2.48,5.39,46.0,0.19,1.29,3.13,1.94,0.65,32.87,4.42,0.54,0.65,0.22,2.59,3.56,0.0,0.0,0.0,0.0,0.54,1.62,3.13,2.16,0.11,0.43,0.11,0.22,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.83,1.29,0.54,0.97,0.32,0.97,2.37,40.9,1.4,0.86,0.0,0.65,2.48,1.19,0.0,47.64,1.62,6.04,24.57,18.0,1.51,47.64,3.02,1.62,53.6,1.19,39.3,28.02,181.51,106.92,1.62,0.43,1.51,1.29,30.07,0.0,1.62,2.69,0.11,0.0,0.0,0.0,3.88,0.32,0.97,25.0,1498,31.0,61.14855615366746,61.14855615366746,0,Hybrid Orchestrators
Josh Bowler,1999-03-05,EFLChampionship,Luton Town,Left,England,Att Mid / Wingers,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.06,0.19,2.08,4.46,7.13,2.08,0.59,28.6,0.0,0.0,20.8,0.0,0.06,-0.13,-0.13,25.25,32.97,76.6,404.26,120.74,13.66,15.45,88.5,10.25,13.66,75.0,0.89,2.08,42.9,0.13,0.74,1.93,1.93,0.59,31.49,1.34,0.0,0.15,0.45,2.82,0.74,0.45,0.0,0.0,0.15,0.15,0.59,3.12,2.08,0.0,0.45,0.15,0.45,0.0,0.3,0.0,0.0,0.0,0.15,0.15,0.0,2.23,1.19,0.59,1.04,0.59,0.89,1.78,50.0,0.89,0.89,0.3,0.74,2.97,1.04,0.0,50.05,0.74,6.24,19.75,24.8,2.38,50.05,6.24,2.08,33.3,3.86,61.9,34.9,185.35,81.98,1.93,0.59,3.42,1.49,36.09,0.0,0.45,2.38,0.0,0.15,0.0,0.0,4.01,0.0,0.74,0.0,1498,26.0,60.866570404063665,60.866570404063665,1,Direct Dribbling Threats
Bachir Belloumi,2002-06-01,EFLChampionship,Hull City,Left,Algeria,Att Mid / Wingers,815,0.22,0.22,0.44,0.22,0.0,0.0,0.11,0.0,0.27,0.27,0.25,0.51,3.98,4.64,10.93,2.76,1.21,44.0,0.08,0.18,19.6,0.11,0.1,-0.04,-0.04,23.85,37.77,63.2,399.64,138.26,12.92,16.12,80.1,7.73,12.26,63.1,2.54,6.63,38.3,0.28,2.54,1.66,2.87,0.99,32.02,5.41,0.11,0.33,0.22,6.4,0.55,4.75,0.99,0.55,0.0,0.33,0.99,4.31,2.65,0.77,0.44,0.0,0.22,0.22,0.55,0.33,0.11,0.11,0.0,0.0,0.0,1.44,0.77,0.44,0.77,0.22,0.44,1.21,36.4,0.77,0.99,0.0,0.99,2.43,1.21,0.11,50.47,1.1,3.53,16.67,31.47,4.09,50.47,3.42,1.66,48.4,1.66,48.4,29.93,195.79,115.62,2.21,1.88,1.99,0.99,33.46,0.0,0.88,0.99,1.21,0.11,0.0,0.0,3.31,0.99,1.33,42.9,1492,23.0,68.49926863455731,68.49926863455731,4,World-Class Wingers
Tahith Chong,1999-12-04,EFLChampionship,Luton Town,Left,Netherlands,Att Mid / Wingers,2026,0.09,0.04,0.13,0.09,0.0,0.0,0.22,0.0,0.1,0.1,0.08,0.19,2.8,2.49,5.29,1.24,0.31,25.0,0.07,0.29,16.3,0.0,0.08,-0.01,-0.01,20.83,27.85,74.8,322.37,85.96,10.22,11.55,88.5,8.4,10.57,79.4,0.98,2.62,37.3,0.08,0.98,1.73,0.98,0.58,24.57,3.24,0.09,0.0,0.04,2.58,2.13,0.04,0.0,0.04,0.0,0.04,1.29,2.53,1.6,0.0,0.27,0.18,0.49,0.0,0.13,0.04,0.0,0.04,0.0,0.04,0.0,1.02,0.58,0.4,0.36,0.27,0.49,1.11,44.0,0.62,1.02,0.13,0.36,1.38,0.89,0.04,38.87,0.84,6.0,16.97,16.57,2.58,38.87,3.29,1.33,40.5,1.78,54.1,23.01,161.96,74.41,1.42,0.89,2.0,1.29,23.77,0.0,1.29,2.18,0.13,0.04,0.0,0.0,4.4,0.53,1.38,27.9,1498,26.0,68.12391093129402,68.12391093129402,2,Secondary Attackers
Rami Al Hajj,2001-09-17,EFLChampionship,Plymouth Argyle,Right,Sweden,Att Mid / Wingers,1374,0.2,0.0,0.2,0.2,0.0,0.0,0.07,0.0,0.12,0.12,0.06,0.18,1.05,3.28,4.0,1.64,0.72,44.0,0.12,0.27,18.8,0.07,0.07,0.07,0.07,28.49,34.91,81.6,426.22,96.88,15.46,18.14,85.2,10.55,12.12,87.0,1.24,1.97,63.3,0.08,1.05,2.03,0.92,0.0,34.19,0.59,0.07,0.26,0.13,0.46,0.13,0.26,0.13,0.07,0.0,0.13,0.66,2.69,1.97,0.07,0.26,0.33,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.92,0.79,0.98,0.26,0.66,0.85,76.9,0.2,1.64,0.2,0.33,2.36,1.77,0.0,49.45,1.7,9.5,25.41,15.33,2.03,49.45,2.55,1.05,41.0,1.31,51.3,27.05,118.62,50.57,1.38,0.13,2.82,1.97,33.54,0.0,0.79,0.85,0.13,0.0,0.0,0.0,3.67,1.05,1.64,39.0,1443,24.0,69.01483050847457,69.01483050847457,2,Secondary Attackers
Rubin Colwill,2002-04-27,EFLChampionship,Cardiff City,Right,Wales,Att Mid / Wingers,2522,0.04,0.14,0.18,0.04,0.0,0.0,0.11,0.0,0.14,0.14,0.15,0.3,3.25,4.96,5.96,1.96,0.75,38.2,0.02,0.05,19.8,0.14,0.07,-0.11,-0.11,29.01,37.72,76.9,502.71,122.37,14.38,17.13,84.0,10.71,13.42,79.8,3.14,4.64,67.7,0.15,1.64,3.35,1.18,0.39,35.83,1.71,0.54,0.18,0.36,2.75,0.14,0.46,0.18,0.14,0.0,0.18,1.46,3.64,2.57,0.25,0.39,0.29,0.11,0.04,0.29,0.18,0.04,0.04,0.04,0.0,0.0,2.0,1.18,0.71,0.89,0.39,0.82,1.43,57.5,0.61,1.39,0.18,0.39,2.39,0.79,0.0,52.1,0.79,6.28,24.87,22.2,2.82,52.1,4.14,2.11,50.9,1.93,46.6,31.83,208.37,87.5,2.21,0.75,2.85,2.07,35.19,0.0,1.28,0.89,0.25,0.0,0.0,0.0,4.64,1.07,1.61,40.0,1434,23.0,68.98007844554405,68.98007844554405,0,Hybrid Orchestrators
