Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Dane Scarlett,2004-03-24,EFLChampionship,Tottenham Hotspur,Right,England,Forwards,792,0.45,0.0,0.45,0.45,0.0,0.0,0.11,0.0,0.09,0.09,0.06,0.15,0.8,0.91,4.32,1.36,0.8,58.3,0.33,0.57,19.6,0.11,0.07,0.36,0.36,7.84,12.5,62.7,112.61,25.23,4.43,5.23,84.8,1.82,3.75,48.5,0.68,1.25,54.5,0.06,0.45,1.14,0.0,0.0,12.16,0.34,0.0,0.0,0.23,0.23,0.11,0.0,0.0,0.0,0.0,0.0,0.68,1.14,0.8,0.0,0.23,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.23,0.11,0.0,0.57,0.0,0.57,0.0,0.0,0.68,1.02,0.91,0.0,24.77,1.02,2.84,13.86,8.64,2.5,24.77,2.61,0.91,34.8,1.48,56.5,14.77,77.61,26.7,0.91,0.23,4.32,2.05,17.5,0.0,1.93,1.7,1.25,0.0,0.0,0.0,2.39,1.82,6.82,21.1,1774,21.0,68.68576566277113,73.68613568612336,4,Physical Disruptors
Ole Romeny,2000-06-20,EFLChampionship,Oxford United,Right,Indonesia,Forwards,591,0.15,0.0,0.15,0.15,0.0,0.0,0.3,0.0,0.21,0.21,0.11,0.32,1.52,1.37,3.05,0.76,0.46,60.0,0.2,0.33,13.6,0.0,0.28,-0.06,-0.06,10.66,17.36,61.4,173.3,39.59,4.72,7.16,66.0,4.57,6.4,71.4,0.76,1.68,45.5,0.06,0.61,0.3,0.3,0.15,15.23,2.13,0.0,0.15,0.15,1.22,0.3,0.0,0.0,0.0,0.0,0.0,0.76,1.07,0.61,0.0,0.3,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.3,0.15,0.15,0.15,0.0,0.3,0.76,40.0,0.46,0.3,0.0,0.0,0.3,0.76,0.0,23.91,1.07,3.35,11.57,9.29,2.44,23.91,1.37,0.76,55.6,0.61,44.4,11.73,68.98,36.4,0.76,0.61,1.98,1.83,15.69,0.0,0.61,0.76,0.91,0.0,0.0,0.15,1.68,0.61,2.28,21.1,1461,25.0,60.55999857441757,60.55999857441757,4,Physical Disruptors
Sam Gallagher,1995-09-15,EFLChampionship,Stoke City,Right,England,Forwards,1024,0.26,0.09,0.35,0.26,0.0,0.0,0.44,0.0,0.3,0.3,0.11,0.4,0.7,1.49,3.6,2.11,0.62,29.2,0.13,0.43,14.1,0.0,0.14,-0.04,-0.04,7.38,16.08,45.9,91.05,35.33,5.1,10.11,50.4,1.41,3.08,45.7,0.35,0.88,40.0,0.04,0.62,0.62,0.35,0.0,15.64,0.26,0.0,0.09,0.0,0.62,0.09,0.0,0.0,0.0,0.0,0.18,0.62,1.41,0.79,0.0,0.0,0.09,0.44,0.09,0.35,0.09,0.0,0.0,0.0,0.26,0.0,1.41,0.88,0.26,0.88,0.26,0.53,1.23,42.9,0.7,1.14,0.35,0.26,1.67,2.46,0.09,30.59,2.46,5.1,13.89,12.3,3.16,30.59,1.93,0.44,22.7,1.14,59.1,12.13,60.38,23.64,0.88,0.53,3.16,0.97,18.02,0.0,2.11,1.14,0.7,0.09,0.0,0.0,1.85,6.15,5.19,54.3,1476,30.0,68.3454829723933,68.3454829723933,0,Aerial Target Men
Jerry Yates,1996-11-10,EFLChampionship,Swansea City,Right,England,Forwards,3419,0.26,0.11,0.37,0.24,0.03,0.03,0.03,0.0,0.3,0.28,0.06,0.33,0.68,1.42,3.79,1.5,0.61,40.4,0.16,0.39,12.3,0.0,0.19,-0.04,-0.04,9.5,13.37,71.1,135.2,26.93,5.58,7.11,78.5,2.84,3.71,76.6,0.5,0.9,55.9,0.04,0.63,0.55,0.42,0.05,12.4,0.95,0.0,0.05,0.08,0.39,0.05,0.0,0.0,0.0,0.0,0.03,0.61,2.0,1.4,0.03,0.08,0.37,0.13,0.0,0.18,0.16,0.0,0.0,0.03,0.0,0.0,0.37,0.21,0.08,0.18,0.11,0.13,0.58,22.7,0.45,0.58,0.03,0.18,0.55,0.55,0.0,20.82,0.61,2.13,9.0,9.9,3.03,20.8,1.05,0.34,32.5,0.61,57.5,11.27,44.09,16.43,0.26,0.26,1.84,1.26,13.82,0.0,1.18,0.82,0.68,0.0,0.0,0.0,2.11,1.13,3.24,25.9,1513,29.0,72.50920947009486,72.50920947009486,4,Physical Disruptors
Marcus Harness,1996-02-24,EFLChampionship,Ipswich Town,Right,England,Forwards,2356,0.15,0.11,0.27,0.15,0.0,0.0,0.42,0.0,0.15,0.15,0.07,0.22,0.99,3.09,4.24,1.38,0.34,25.0,0.11,0.44,15.2,0.04,0.11,0.01,0.01,16.08,26.85,59.9,274.74,85.45,7.41,10.31,71.9,5.81,8.25,70.4,2.02,4.66,43.4,0.08,0.96,1.76,0.65,0.15,24.07,2.56,0.88,0.0,0.11,3.4,0.0,1.3,0.57,0.69,0.0,0.23,1.64,2.1,1.03,0.53,0.11,0.27,0.11,0.04,0.27,0.08,0.08,0.0,0.08,0.04,0.0,2.29,1.22,0.73,1.11,0.46,0.88,1.72,51.1,0.84,1.45,0.27,0.5,2.79,1.26,0.0,40.0,1.34,6.04,17.61,16.73,2.6,40.0,1.22,0.46,37.5,0.73,59.4,17.11,83.96,30.98,0.88,0.27,2.29,1.76,20.9,0.0,2.14,0.53,0.23,0.04,0.0,0.0,4.05,2.02,3.97,33.8,1797,29.0,73.80714486717696,73.80714486717696,2,Creative Withdrawn Forwards
Will Keane,1993-01-11,EFLChampionship,Preston North End,Right,Republic of Ireland,Forwards,1124,0.24,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.22,0.22,0.05,0.27,0.08,1.92,3.84,1.12,0.32,28.6,0.21,0.75,12.2,0.0,0.2,0.02,0.02,18.1,22.58,80.1,263.67,43.48,10.49,12.33,85.1,5.44,6.57,82.9,1.2,1.84,65.2,0.06,0.4,1.44,0.16,0.0,21.54,1.04,0.0,0.0,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.04,0.96,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.4,0.24,0.24,0.16,0.0,0.24,0.72,33.3,0.48,0.48,0.08,0.24,0.64,1.44,0.0,30.59,1.2,4.56,17.06,9.29,2.24,30.59,0.64,0.16,25.0,0.48,75.0,17.7,67.42,11.77,0.4,0.16,2.0,1.44,21.94,0.0,1.76,0.88,0.48,0.0,0.0,0.0,3.44,1.04,3.12,25.0,1469,32.0,69.27921892304805,69.27921892304805,4,Physical Disruptors
João Pedro,1992-03-09,EFLChampionship,Hull City,Right,Italy,Forwards,2145,0.25,0.08,0.34,0.25,0.0,0.0,0.17,0.04,0.21,0.21,0.12,0.33,0.59,0.59,2.22,1.47,0.55,37.1,0.17,0.46,13.6,0.0,0.14,0.04,0.04,9.1,13.3,68.5,139.59,20.31,5.37,7.01,76.6,2.35,3.4,69.1,0.92,1.3,71.0,0.07,0.55,0.55,0.21,0.0,12.29,0.92,0.0,0.04,0.21,0.13,0.04,0.0,0.0,0.0,0.0,0.08,0.38,1.34,0.97,0.0,0.08,0.17,0.08,0.04,0.13,0.08,0.0,0.04,0.0,0.0,0.0,0.46,0.25,0.04,0.34,0.08,0.08,0.5,16.7,0.42,0.42,0.08,0.17,0.63,0.8,0.0,22.78,1.13,3.23,10.78,8.98,2.85,22.78,1.93,0.67,34.8,1.05,54.3,12.08,57.94,20.77,0.46,0.25,2.6,0.71,15.23,0.0,2.14,1.22,0.55,0.0,0.04,0.0,1.55,2.1,3.9,35.0,1492,33.0,69.61502082319754,69.61502082319754,4,Physical Disruptors
Chris Bedia,1996-03-05,EFLChampionship,Young Boys,Right,Côte d'Ivoire,Forwards,921,0.29,0.0,0.29,0.2,0.1,0.1,0.0,0.0,0.46,0.39,0.07,0.45,0.59,0.88,2.83,1.86,0.68,36.8,0.11,0.29,9.8,0.0,0.21,-0.17,-0.2,7.62,8.99,84.8,101.63,17.88,4.59,4.98,92.2,2.44,2.83,86.2,0.29,0.29,100.0,0.07,0.59,0.29,0.39,0.0,6.94,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.56,0.88,0.0,0.2,0.39,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.59,0.2,0.59,0.2,0.1,0.39,25.0,0.29,0.59,0.1,0.0,0.98,0.98,0.0,18.66,0.88,2.05,7.72,9.19,4.1,18.57,2.05,0.88,42.9,1.17,57.1,9.09,43.88,20.23,0.39,0.39,2.05,1.17,10.55,0.0,1.86,0.59,0.39,0.0,0.0,0.0,1.47,1.17,2.25,34.3,1745,29.0,72.98523739896495,72.98523739896495,4,Physical Disruptors
Carlton Morris,1995-12-16,EFLChampionship,Luton Town,Left,England,Forwards,3123,0.23,0.06,0.29,0.17,0.06,0.06,0.29,0.0,0.24,0.2,0.1,0.3,1.04,2.25,4.99,1.79,0.72,40.3,0.1,0.24,10.7,0.0,0.11,-0.01,-0.02,15.59,26.43,59.0,208.9,38.99,9.63,14.64,65.7,4.76,8.13,58.5,0.43,0.98,44.1,0.09,0.92,0.95,0.69,0.06,25.62,0.72,0.03,0.06,0.03,0.72,0.12,0.0,0.0,0.0,0.0,0.09,0.58,2.07,1.44,0.0,0.14,0.32,0.17,0.0,0.12,0.09,0.0,0.0,0.03,0.0,0.0,0.46,0.26,0.17,0.14,0.14,0.14,0.72,20.0,0.58,0.58,0.09,0.14,0.61,1.59,0.0,37.35,1.59,3.89,15.04,18.65,5.45,37.29,1.1,0.61,55.3,0.35,31.6,18.07,76.74,26.51,0.66,0.58,2.91,1.7,27.93,0.0,1.76,1.7,0.81,0.0,0.0,0.0,2.33,6.71,6.51,50.8,1498,30.0,71.41784581799023,71.41784581799023,0,Aerial Target Men
Jacob Brown,1998-04-10,EFLChampionship,Luton Town,Right,Scotland,Forwards,1217,0.3,0.07,0.37,0.3,0.0,0.0,0.3,0.0,0.28,0.28,0.09,0.37,1.41,1.26,4.51,2.51,0.67,26.5,0.12,0.44,13.6,0.0,0.11,0.01,0.01,10.58,16.49,64.1,139.1,27.51,6.66,8.65,76.9,3.11,4.81,64.6,0.22,0.67,33.3,0.05,0.81,0.15,0.52,0.07,16.34,0.07,0.0,0.07,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.07,0.74,1.55,1.04,0.0,0.07,0.22,0.22,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.74,0.44,0.22,0.37,0.15,0.44,0.96,46.2,0.52,0.74,0.3,0.37,1.11,1.77,0.0,28.55,1.55,4.44,10.28,14.27,4.36,28.55,2.14,0.74,34.5,1.18,55.2,16.94,77.28,33.35,0.44,0.59,2.66,1.77,19.3,0.0,1.41,2.66,0.22,0.0,0.0,0.0,2.37,2.51,5.84,30.1,1498,27.0,70.24421787857644,70.24421787857644,0,Aerial Target Men
Mustapha Bundu,1997-02-27,EFLChampionship,Plymouth Argyle,Right,Sierra Leone,Forwards,2302,0.39,0.23,0.63,0.39,0.0,0.0,0.16,0.0,0.22,0.22,0.23,0.44,1.56,1.95,5.0,1.37,0.7,51.4,0.29,0.56,16.5,0.08,0.17,0.18,0.18,15.13,22.99,65.8,230.83,54.42,8.64,11.61,74.4,4.61,7.19,64.1,1.09,1.72,63.6,0.14,1.37,0.94,0.9,0.35,22.13,0.7,0.0,0.08,0.04,1.37,0.27,0.04,0.0,0.0,0.0,0.16,0.74,2.46,1.8,0.04,0.23,0.2,0.16,0.04,0.31,0.23,0.0,0.0,0.04,0.0,0.04,1.17,0.66,0.31,0.55,0.31,0.51,1.02,50.0,0.51,0.63,0.16,0.47,1.64,1.29,0.0,33.7,1.8,5.43,14.97,13.64,3.05,33.7,1.84,0.47,25.5,1.09,59.6,16.85,91.52,43.67,0.82,0.74,2.54,1.09,21.89,0.0,1.72,1.13,0.59,0.0,0.0,0.0,3.56,2.78,4.65,37.4,1443,28.0,71.15198109607745,71.15198109607745,5,Dynamic Strike-Runners
Michael Obafemi,2000-07-06,EFLChampionship,Plymouth Argyle,Right,Republic of Ireland,Forwards,1196,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.08,0.23,1.05,0.98,5.04,1.13,0.38,33.3,0.13,0.4,15.1,0.0,0.13,0.0,0.0,11.21,15.43,72.7,175.11,26.11,5.94,7.75,76.7,3.91,5.04,77.6,0.75,1.05,71.4,0.07,0.83,0.45,0.75,0.15,14.22,1.13,0.08,0.08,0.08,0.53,0.15,0.0,0.0,0.0,0.0,0.08,0.53,1.35,1.2,0.0,0.0,0.0,0.15,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.15,0.45,0.15,0.3,0.83,36.4,0.53,0.83,0.08,0.08,0.83,0.23,0.0,25.36,0.3,2.63,11.44,11.74,2.41,25.36,1.35,0.3,22.2,0.9,66.7,15.65,84.06,27.47,0.9,0.9,3.39,1.35,16.71,0.0,0.83,0.98,0.3,0.0,0.0,0.0,3.01,0.23,2.26,9.1,1443,25.0,67.15417034190207,67.15417034190207,4,Physical Disruptors
Andre Gray,1991-06-26,EFLChampionship,Fatih Karagümrük SK,Right,Jamaica,Forwards,550,0.49,0.16,0.65,0.49,0.0,0.0,0.16,0.0,0.1,0.1,0.08,0.18,0.49,1.8,3.27,1.15,0.98,85.7,0.43,0.5,16.5,0.0,0.08,0.39,0.39,8.35,15.05,55.4,120.44,34.2,4.91,6.55,75.0,2.62,4.75,55.2,0.49,1.47,33.3,0.07,0.82,1.31,0.33,0.16,14.07,0.65,0.16,0.0,0.16,0.65,0.0,0.0,0.0,0.0,0.0,0.33,1.15,1.64,1.15,0.16,0.0,0.0,0.33,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.49,0.33,0.0,0.49,0.0,0.16,0.16,100.0,0.0,0.16,0.0,0.16,0.65,0.98,0.0,21.44,0.98,1.47,10.15,9.82,2.78,21.44,0.98,0.33,33.3,0.65,66.7,13.75,52.85,16.2,0.82,0.33,1.64,0.33,16.36,0.0,0.98,0.82,1.31,0.0,0.0,0.0,1.31,0.65,2.78,19.0,1603,34.0,64.05393161374326,64.05393161374326,4,Physical Disruptors
Callum Robinson,1995-02-02,EFLChampionship,Cardiff City,Right,Republic of Ireland,Forwards,2023,0.53,0.04,0.58,0.53,0.0,0.0,0.04,0.04,0.32,0.32,0.1,0.42,1.65,2.36,5.25,2.58,1.2,46.6,0.21,0.44,16.1,0.0,0.13,0.21,0.21,16.64,22.42,74.2,254.52,47.34,9.52,11.39,83.6,5.21,6.85,76.0,1.25,2.67,46.7,0.09,0.98,1.47,0.53,0.13,19.89,2.54,0.18,0.22,0.18,1.16,0.22,0.0,0.0,0.0,0.0,0.0,0.62,2.27,1.51,0.04,0.22,0.36,0.04,0.09,0.31,0.13,0.0,0.04,0.13,0.0,0.0,0.31,0.27,0.09,0.09,0.13,0.22,0.36,62.5,0.13,0.49,0.09,0.27,0.58,0.22,0.04,29.67,0.36,1.42,14.77,13.75,3.51,29.67,1.2,0.58,48.1,0.62,51.9,18.95,92.85,37.06,0.8,0.76,2.0,1.2,22.29,0.0,0.27,1.02,0.93,0.0,0.0,0.0,2.67,0.49,0.8,37.9,1434,30.0,71.90897761442766,71.90897761442766,5,Dynamic Strike-Runners
Yousef Salech,2002-01-17,EFLChampionship,Cardiff City,Right,Denmark,Forwards,1276,0.56,0.07,0.63,0.49,0.07,0.07,0.14,0.0,0.48,0.42,0.03,0.45,0.63,1.27,3.95,3.1,1.34,43.2,0.16,0.37,13.1,0.0,0.14,0.08,0.07,8.96,20.1,44.6,133.1,28.07,5.15,10.65,48.3,2.75,5.64,48.8,0.78,1.27,61.1,0.06,0.49,0.71,0.28,0.07,18.97,1.06,0.0,0.0,0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.07,0.56,1.69,0.85,0.0,0.28,0.35,0.14,0.07,0.35,0.14,0.0,0.07,0.07,0.07,0.0,0.92,0.63,0.07,0.42,0.42,0.21,0.56,37.5,0.35,0.49,0.14,0.21,1.13,1.69,0.0,31.53,1.41,3.24,14.81,13.82,4.8,31.46,1.34,0.78,57.9,0.56,42.1,15.16,65.1,23.7,0.56,0.49,2.05,1.48,22.22,0.0,2.19,1.55,0.42,0.07,0.0,0.0,1.97,6.91,6.35,52.1,1434,23.0,70.92499159768757,70.92499159768757,0,Aerial Target Men
Diogo Jota,1996-12-04,PremierLeague,Liverpool,Right,Portugal,Forwards,1196,0.45,0.23,0.68,0.45,0.0,0.0,0.15,0.0,0.59,0.59,0.14,0.74,2.78,2.56,6.62,3.84,0.98,25.5,0.12,0.46,12.4,0.0,0.16,-0.14,-0.14,16.25,23.33,69.7,249.31,62.38,8.5,11.06,76.9,5.94,7.83,76.0,0.98,1.73,56.5,0.08,0.83,2.18,0.23,0.08,22.95,0.23,0.0,0.08,0.15,0.6,0.08,0.0,0.0,0.0,0.0,0.15,1.13,2.78,1.81,0.0,0.45,0.38,0.08,0.08,0.68,0.38,0.0,0.15,0.08,0.08,0.0,1.05,0.6,0.15,0.6,0.3,0.53,1.43,36.8,0.9,0.68,0.0,0.6,1.66,0.45,0.0,36.5,0.45,2.63,14.9,19.49,7.3,36.5,2.48,0.83,33.3,1.51,60.6,19.79,112.88,59.9,1.73,1.58,3.01,1.66,25.06,0.0,1.73,1.05,0.08,0.08,0.0,0.0,3.09,1.66,2.41,40.7,1993,29.0,80.71484413127273,80.71484413127273,1,Hybrid Line Leaders
Darwin Núñez,1999-06-24,PremierLeague,Liverpool,Right,Uruguay,Forwards,1133,0.4,0.16,0.56,0.4,0.0,0.0,0.64,0.0,0.46,0.46,0.1,0.56,1.83,2.14,6.2,2.7,1.03,38.2,0.15,0.38,14.3,0.0,0.17,-0.06,-0.06,12.95,18.27,70.9,189.85,46.63,7.07,8.82,80.2,3.81,5.16,73.8,1.03,1.59,65.0,0.04,0.87,0.71,0.24,0.08,17.87,0.32,0.0,0.08,0.48,0.24,0.16,0.0,0.0,0.0,0.0,0.08,1.03,2.46,1.67,0.0,0.32,0.08,0.16,0.24,0.32,0.24,0.0,0.0,0.0,0.08,0.0,1.67,1.43,0.87,0.32,0.48,0.56,1.43,38.9,0.87,0.48,0.0,0.32,1.99,0.95,0.0,29.07,0.79,3.57,9.69,16.68,5.88,29.07,1.83,0.64,34.8,1.11,60.9,15.97,84.44,45.12,1.51,0.95,1.91,1.67,19.7,0.0,2.14,1.11,0.95,0.08,0.0,0.0,3.26,1.59,2.62,37.7,1993,26.0,80.9297333426503,81.81204550175894,5,Dynamic Strike-Runners
Kai Havertz,1999-06-11,PremierLeague,Arsenal,Left,Germany,Forwards,1875,0.43,0.14,0.58,0.43,0.0,0.0,0.24,0.0,0.46,0.46,0.12,0.58,1.68,2.93,5.42,2.54,1.01,39.6,0.17,0.43,11.6,0.0,0.18,-0.02,-0.02,19.54,24.91,78.4,235.44,49.58,13.73,16.32,84.1,4.56,5.52,82.6,0.24,0.53,45.5,0.08,0.82,1.3,0.43,0.05,24.53,0.29,0.05,0.05,0.0,0.53,0.24,0.0,0.0,0.0,0.0,0.1,0.53,2.02,1.68,0.0,0.05,0.29,0.0,0.0,0.14,0.1,0.0,0.0,0.05,0.0,0.0,0.77,0.43,0.14,0.29,0.34,0.19,0.72,26.7,0.53,1.1,0.19,0.29,1.06,1.58,0.05,37.68,1.49,4.42,13.78,19.73,5.14,37.68,1.82,0.43,23.7,1.15,63.2,20.06,96.58,45.79,1.1,0.86,2.11,1.1,28.03,0.0,1.82,1.1,0.67,0.0,0.0,0.0,1.97,3.02,3.74,44.7,1993,26.0,80.57780923969564,81.45628465176095,5,Dynamic Strike-Runners
Gabriel Jesus,1997-04-03,PremierLeague,Arsenal,Right,Brazil,Forwards,608,0.44,0.0,0.44,0.44,0.0,0.0,0.59,0.0,0.44,0.44,0.1,0.55,2.22,2.81,8.44,2.96,1.04,35.0,0.15,0.43,11.1,0.0,0.15,0.0,0.0,23.09,30.05,76.8,300.49,55.95,15.25,18.95,80.5,6.07,6.96,87.2,0.59,0.89,66.7,0.07,1.18,1.48,1.33,0.15,29.16,0.44,0.0,0.15,0.0,1.04,0.44,0.0,0.0,0.0,0.0,0.44,1.78,2.66,1.48,0.0,0.15,0.74,0.15,0.15,0.59,0.15,0.0,0.0,0.44,0.0,0.0,1.48,0.89,0.59,0.44,0.44,0.59,1.33,44.4,0.74,1.48,0.15,0.59,2.07,1.18,0.0,44.26,1.33,4.14,15.99,24.42,7.11,44.26,3.26,1.33,40.9,1.48,45.5,26.5,141.07,63.95,0.89,1.63,1.92,1.92,32.12,0.0,2.07,1.48,1.33,0.0,0.0,0.0,4.14,1.33,2.66,33.3,1993,28.0,71.95972357797058,71.95972357797058,3,Traditional Finishers
Eddie Nketiah,1999-05-30,PremierLeague,Crystal Palace,Right,England,Forwards,1034,0.26,0.09,0.35,0.26,0.0,0.0,0.52,0.09,0.5,0.5,0.15,0.64,3.57,1.65,6.79,3.74,1.39,37.2,0.07,0.19,13.8,0.0,0.13,-0.24,-0.24,15.58,20.89,74.6,236.92,49.0,8.27,10.36,79.8,5.22,6.53,80.0,1.22,1.74,70.0,0.08,1.13,0.96,0.44,0.0,19.85,1.04,0.0,0.17,0.0,0.44,0.09,0.0,0.0,0.0,0.0,0.0,1.04,2.7,1.74,0.0,0.26,0.26,0.44,0.0,0.26,0.17,0.0,0.0,0.0,0.09,0.0,1.31,0.7,0.61,0.35,0.35,0.52,1.04,50.0,0.52,0.87,0.09,0.26,1.57,1.04,0.0,35.86,0.96,4.09,15.32,17.23,5.83,35.86,2.7,0.96,35.5,1.39,51.6,21.41,149.19,76.51,2.18,1.22,3.05,1.48,25.59,0.09,2.7,2.52,0.44,0.09,0.0,0.0,2.26,1.83,3.31,35.6,1835,26.0,77.06807501739914,77.06807501739914,5,Dynamic Strike-Runners
Erling Haaland,2000-07-21,PremierLeague,Manchester City,Left,Norway,Forwards,2736,0.72,0.1,0.82,0.63,0.1,0.13,0.07,0.0,0.72,0.62,0.1,0.72,0.79,0.66,4.08,3.42,1.81,52.9,0.18,0.35,12.3,0.03,0.19,0.0,0.01,8.39,12.53,66.9,101.51,19.51,5.76,8.09,71.1,1.94,2.76,70.2,0.13,0.2,66.7,0.07,0.95,0.33,0.26,0.03,12.24,0.23,0.0,0.03,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.07,0.33,2.34,1.68,0.0,0.26,0.33,0.07,0.0,0.3,0.2,0.0,0.07,0.03,0.0,0.0,0.36,0.2,0.1,0.1,0.16,0.1,0.26,37.5,0.16,0.39,0.03,0.16,0.53,0.76,0.0,21.02,0.72,1.32,7.3,12.63,6.25,20.89,1.18,0.43,36.1,0.66,55.6,10.2,49.14,18.98,0.49,0.76,1.48,0.89,15.72,0.0,0.79,0.43,0.13,0.0,0.0,0.0,1.12,1.88,1.64,53.3,1960,25.0,83.25020135594741,85.15790137920432,3,Traditional Finishers
Christopher Nkunku,1997-11-14,PremierLeague,Chelsea,Right,France,Forwards,921,0.29,0.2,0.49,0.29,0.0,0.0,0.2,0.0,0.47,0.47,0.21,0.67,1.66,2.44,6.65,2.44,1.07,44.0,0.12,0.27,12.6,0.0,0.19,-0.18,-0.18,29.22,32.64,89.5,383.84,74.27,18.08,19.74,91.6,9.28,10.07,92.2,0.59,0.59,100.0,0.1,1.37,2.54,0.68,0.0,31.95,0.68,0.1,0.2,0.1,0.39,0.0,0.2,0.0,0.0,0.0,0.0,0.29,3.32,2.05,0.0,0.49,0.49,0.1,0.2,0.39,0.1,0.0,0.1,0.1,0.1,0.0,1.17,0.78,0.29,0.39,0.49,0.59,0.78,75.0,0.2,0.88,0.2,0.68,1.86,0.98,0.0,43.78,0.98,5.08,17.88,21.21,5.08,43.78,2.64,0.98,37.0,1.37,51.9,27.36,133.68,61.37,1.56,1.27,1.76,1.66,34.79,0.0,1.56,1.07,0.29,0.0,0.0,0.0,2.83,1.56,2.15,42.1,1903,28.0,78.39146493273748,78.39146493273748,1,Hybrid Line Leaders
Alexander Isak,1999-09-21,PremierLeague,Newcastle United,Right,Sweden,Forwards,2756,0.75,0.2,0.95,0.62,0.13,0.13,0.03,0.0,0.66,0.56,0.14,0.71,2.71,2.87,7.09,3.1,1.34,43.2,0.2,0.46,14.5,0.1,0.18,0.09,0.06,16.95,22.5,75.3,242.76,53.69,9.99,11.89,84.1,5.32,6.76,78.7,0.85,1.37,61.9,0.12,1.34,1.14,1.01,0.03,19.79,2.51,0.0,0.2,0.1,0.52,0.29,0.1,0.0,0.0,0.0,0.2,0.78,3.0,2.29,0.03,0.26,0.29,0.07,0.07,0.46,0.36,0.0,0.03,0.0,0.03,0.03,0.39,0.16,0.07,0.1,0.23,0.16,0.49,33.3,0.33,0.59,0.07,0.1,0.49,0.56,0.03,33.47,0.65,1.86,12.61,19.46,6.17,33.34,2.97,1.37,46.2,1.53,51.6,20.08,121.58,60.77,1.37,1.4,2.16,1.8,24.17,0.0,0.88,0.46,0.65,0.03,0.0,0.0,1.8,0.85,1.8,32.1,1869,26.0,82.11637449201734,82.11637449201734,3,Traditional Finishers
